Sentence,Word,TruthNER
908,said,O
908,on,O
908,Friday,O
908,.,O
909,Celebi,ORGANIZATION
909,also,O
909,provides,O
909,ground,O
909,handling,O
909,services,O
909,in,O
909,India,LOCATION
909,.,O
910,Celebi,ORGANIZATION
910,has,O
910,written,O
910,to,O
910,the,O
910,ministry,O
910,showing,O
910,interest,O
910,to,O
910,bid,O
910,for,O
910,the,O
910,Indian,O
910,flag,O
910,carrier,O
910,'s,O
910,ground,O
910,handing,O
910,operations,O
910,",",O
910,Choubey,PERSON
910,told,O
910,Reuters,ORGANIZATION
910,.,O
911,Prime,O
911,Minister,O
911,Narendra,PERSON
911,Modi,PERSON
911,'s,O
911,cabinet,O
911,in,O
911,June,O
911,approved,O
911,plans,O
911,to,O
911,privatise,O
911,Air,ORGANIZATION
911,India,ORGANIZATION
911,after,O
911,successive,O
911,governments,O
911,spent,O
911,billions,O
911,of,O
911,dollars,O
911,to,O
911,keep,O
911,the,O
911,debt,O
911,laden,O
911,carrier,O
911,flying,O
911,.,O
912,Last,O
912,month,O
912,",",O
912,Finance,O
912,Minister,O
912,Arun,PERSON
912,Jaitley,PERSON
912,indicated,O
912,that,O
912,an,O
912,expeditious,O
912,decision,O
912,would,O
912,be,O
912,taken,O
912,on,O
912,Air,ORGANIZATION
912,India,ORGANIZATION
912,disinvestment,O
912,",",O
912,with,O
912,at,O
912,least,O
912,two,O
912,parties,O
912,having,O
912,formally,O
912,expressed,O
912,interest,O
912,in,O
912,buying,O
912,stake,O
912,in,O
912,the,O
912,national,O
912,carrier,O
912,.,O
913,A,O
913,group,O
913,of,O
913,ministers,O
913,",",O
913,headed,O
913,by,O
913,Jaitley,PERSON
913,",",O
913,is,O
913,working,O
913,on,O
913,the,O
913,modalities,O
913,of,O
913,the,O
913,strategic,O
913,disinvestment,O
913,of,O
913,debt,O
913,laden,O
913,Air,ORGANIZATION
913,India,ORGANIZATION
913,",",O
913,which,O
913,has,O
913,been,O
913,making,O
913,losses,O
913,for,O
913,long,O
913,.,O
914,``,O
914,These,O
914,decisions,O
914,are,O
914,to,O
914,be,O
914,taken,O
914,expeditiously,O
914,but,O
914,in,O
914,their,O
914,normal,O
914,course,O
914,",",O
914,'',O
914,Jaitley,PERSON
914,had,O
914,said,O
914,.,O
915,The,O
915,Union,O
915,Cabinet,O
915,had,O
915,in,O
915,June,O
915,given,O
915,in,O
915,principle,O
915,approval,O
915,for,O
915,strategic,O
915,disinvestment,O
915,of,O
915,the,O
915,carrier,O
915,and,O
915,its,O
915,five,O
915,subsidiaries,O
915,.,O
916,Aviation,ORGANIZATION
916,services,ORGANIZATION
916,provider,ORGANIZATION
916,Bird,ORGANIZATION
916,Group,ORGANIZATION
916,has,O
916,written,O
916,to,O
916,the,O
916,government,O
916,expressing,O
916,interest,O
916,in,O
916,acquiring,O
916,Air,ORGANIZATION
916,India,ORGANIZATION
916,'s,O
916,ground,O
916,handling,O
916,subsidiary,O
916,AIATSL,ORGANIZATION
916,.,O
917,``,O
917,After,O
917,IndiGo,ORGANIZATION
917,",",O
917,Bird,ORGANIZATION
917,Group,ORGANIZATION
917,has,O
917,written,O
917,a,O
917,letter,O
917,with,O
917,an,O
917,expression,O
917,of,O
917,interest,O
917,in,O
917,Air,ORGANIZATION
917,India,ORGANIZATION
917,",",O
917,'',O
917,the,O
917,aviation,O
917,secretary,O
917,had,O
917,said,O
917,last,O
917,month,O
917,.,O
918,Surviving,O
918,on,O
918,taxpayers,O
918,',O
918,money,O
918,",",O
918,the,O
918,airline,O
918,has,O
918,been,O
918,in,O
918,the,O
918,red,O
918,for,O
918,long,O
918,and,O
918,various,O
918,proposals,O
918,",",O
918,including,O
918,government,O
918,think,O
918,tank,O
918,Niti,ORGANIZATION
918,Aayog,ORGANIZATION
918,'s,O
918,suggestion,O
918,for,O
918,complete,O
918,privatisation,O
918,",",O
918,have,O
918,been,O
918,made,O
918,.,O
919,The,O
919,airline,O
919,has,O
919,a,O
919,debt,O
919,of,O
919,more,O
919,than,O
919,Rs,O
919,"52,000",O
919,crore,O
919,and,O
919,is,O
919,surviving,O
919,on,O
919,a,O
919,Rs,O
919,"30,000",O
919,crore,O
919,bailout,O
919,package,O
919,extended,O
919,by,O
919,the,O
919,previous,O
919,UPA,ORGANIZATION
919,government,O
919,in,O
919,2012,O
919,.,O
920,Rasila,PERSON
920,'s,O
920,kin,O
920,demand,O
920,detailed,O
920,probe,O
920,KOZHIKODE,LOCATION
920,:,O
920,The,O
920,relatives,O
920,of,O
920,murdered,O
920,IT,O
920,professional,O
920,Rasila,PERSON
920,Raju,PERSON
920,OP,PERSON
920,said,O
920,on,O
920,Tuesday,O
920,that,O
920,their,O
920,suspicions,O
920,have,O
920,deepened,O
920,after,O
920,visiting,O
920,the,O
920,crime,O
920,scene,O
920,at,O
920,the,O
920,ninth,O
920,floor,O
920,of,O
920,the,O
920,Infosys,ORGANIZATION
920,building,O
920,at,O
920,Hinjewadi,LOCATION
920,campus,O
920,in,O
920,Pune,LOCATION
920,late,O
920,on,O
920,Monday,O
920,night,O
920,.,O
921,They,O
921,strongly,O
921,suspect,O
921,that,O
921,more,O
921,than,O
921,one,O
921,person,O
921,could,O
921,have,O
921,been,O
921,involved,O
921,in,O
921,the,O
921,murder,O
921,and,O
921,demanded,O
921,a,O
921,detailed,O
921,probe,O
921,into,O
921,the,O
921,incident,O
921,covering,O
921,all,O
921,aspects,O
921,",",O
921,including,O
921,security,O
921,lapses,O
921,at,O
921,the,O
921,company,O
921,.,O
922,Her,O
922,father,O
922,O,PERSON
922,Raju,PERSON
922,told,O
922,TOI,ORGANIZATION
922,that,O
922,there,O
922,was,O
922,a,O
922,total,O
922,security,O
922,lapse,O
922,that,O
922,led,O
922,to,O
922,her,O
922,murder,O
922,within,O
922,a,O
922,restricted,O
922,area,O
922,.,O
923,Rasila,PERSON
923,",",O
923,a,O
923,systems,O
923,engineer,O
923,with,O
923,Infosys,ORGANIZATION
923,",",O
923,was,O
923,found,O
923,dead,O
923,in,O
923,the,O
923,conference,O
923,room,O
923,on,O
923,Sunday,O
923,evening,O
923,after,O
923,being,O
923,strangulated,O
923,with,O
923,a,O
923,computer,O
923,cable,O
923,.,O
924,Bhaben,PERSON
924,Saikia,PERSON
924,",",O
924,a,O
924,security,O
924,guard,O
924,",",O
924,was,O
924,arrested,O
924,in,O
924,connection,O
924,with,O
924,the,O
924,murder,O
924,.,O
925,It,O
925,is,O
925,suspicious,O
925,how,O
925,the,O
925,security,O
925,guard,O
925,",",O
925,who,O
925,did,O
925,not,O
925,have,O
925,access,O
925,to,O
925,the,O
925,restricted,O
925,area,O
925,",",O
925,managed,O
925,to,O
925,gain,O
925,an,O
925,entry,O
925,.,O
926,Also,O
926,we,O
926,havent,O
926,got,O
926,convincing,O
926,answers,O
926,on,O
926,how,O
926,Rasila,PERSON
926,was,O
926,the,O
926,only,O
926,employee,O
926,in,O
926,her,O
926,section,O
926,at,O
926,the,O
926,time,O
926,of,O
926,the,O
926,incident,O
926,.,O
927,Also,O
927,there,O
927,were,O
927,no,O
927,women,O
927,security,O
927,personnel,O
927,at,O
927,the,O
927,facility,O
927,where,O
927,most,O
927,workers,O
927,are,O
927,women,O
927,",",O
927,said,O
927,Raju,PERSON
927,.,O
928,He,O
928,said,O
928,that,O
928,Rasila,PERSON
928,had,O
928,told,O
928,him,O
928,that,O
928,her,O
928,Bengaluru,LOCATION
928,transfer,O
928,request,O
928,had,O
928,been,O
928,approved,O
928,",",O
928,but,O
928,her,O
928,supervisor,O
928,was,O
928,not,O
928,relieving,O
928,her,O
928,from,O
928,Pune,LOCATION
928,.,O
929,I,O
929,told,O
929,her,O
929,to,O
929,resign,O
929,her,O
929,job,O
929,if,O
929,the,O
929,transfer,O
929,did,O
929,not,O
929,materialize,O
929,.,O
930,I,O
930,would,O
930,n't,O
930,have,O
930,lost,O
930,my,O
930,daughter,O
930,if,O
930,the,O
930,company,O
930,had,O
930,approved,O
930,her,O
930,transfer,O
930,request,O
930,submitted,O
930,four,O
930,months,O
930,ago,O
930,",",O
930,he,O
930,said,O
930,.,O
931,Rasila,PERSON
931,'s,O
931,uncle,O
931,Suresh,PERSON
931,N,PERSON
931,P,PERSON
931,",",O
931,who,O
931,accompanied,O
931,her,O
931,father,O
931,to,O
931,Pune,LOCATION
931,",",O
931,said,O
931,that,O
931,the,O
931,murder,O
931,was,O
931,brutal,O
931,.,O
932,We,O
932,strongly,O
932,believe,O
932,that,O
932,one,O
932,person,O
932,alone,O
932,can,O
932,not,O
932,carry,O
932,it,O
932,out,O
932,",",O
932,that,O
932,too,O
932,after,O
932,gaining,O
932,access,O
932,to,O
932,the,O
932,restricted,O
932,area,O
932,.,O
933,Her,O
933,face,O
933,was,O
933,severely,O
933,disfigured,O
933,and,O
933,there,O
933,were,O
933,multiple,O
933,injury,O
933,marks,O
933,on,O
933,her,O
933,body,O
933,.,O
934,She,O
934,had,O
934,been,O
934,kicked,O
934,in,O
934,the,O
934,chest,O
934,.,O
935,We,O
935,have,O
935,asked,O
935,the,O
935,police,O
935,to,O
935,conduct,O
935,a,O
935,comprehensive,O
935,probe,O
935,and,O
935,establish,O
935,whether,O
935,others,O
935,were,O
935,involved,O
935,in,O
935,the,O
935,murder,O
935,",",O
935,he,O
935,said,O
935,",",O
935,adding,O
935,that,O
935,Rasila,PERSON
935,mobile,O
935,phone,O
935,was,O
935,missing,O
935,.,O
936,Suresh,PERSON
936,said,O
936,that,O
936,the,O
936,family,O
936,insisted,O
936,on,O
936,visiting,O
936,the,O
936,scene,O
936,before,O
936,receiving,O
936,the,O
936,body,O
936,after,O
936,autopsy,O
936,at,O
936,the,O
936,General,ORGANIZATION
936,Hospital,ORGANIZATION
936,in,O
936,Pune,LOCATION
936,following,O
936,which,O
936,company,O
936,authorities,O
936,took,O
936,them,O
936,to,O
936,the,O
936,Infosys,ORGANIZATION
936,building,O
936,at,O
936,11pm,O
936,on,O
936,Monday,O
936,night,O
936,.,O
937,He,O
937,said,O
937,that,O
937,they,O
937,have,O
937,received,O
937,information,O
937,from,O
937,Malayali,O
937,Samajam,O
937,office,O
937,bearers,O
937,in,O
937,Pune,LOCATION
937,who,O
937,had,O
937,been,O
937,involved,O
937,in,O
937,discussions,O
937,with,O
937,the,O
937,company,O
937,that,O
937,Infosys,ORGANIZATION
937,has,O
937,agreed,O
937,to,O
937,pay,O
937,an,O
937,ex,O
937,gratia,O
937,sum,O
937,of,O
937,Rs,O
937,1,O
937,crore,O
937,to,O
937,the,O
937,nominee,O
937,of,O
937,the,O
937,deceased,O
937,.,O
938,Also,O
938,the,O
938,company,O
938,has,O
938,assured,O
938,to,O
938,provide,O
938,an,O
938,offer,O
938,of,O
938,employment,O
938,to,O
938,a,O
938,family,O
938,member,O
938,.,O
939,Rasila,PERSON
939,",",O
939,who,O
939,joined,O
939,Infosys,ORGANIZATION
939,here,O
939,six,O
939,months,O
939,ago,O
939,following,O
939,her,O
939,training,O
939,in,O
939,Mysuru,LOCATION
939,",",O
939,was,O
939,found,O
939,strangulated,O
939,to,O
939,death,O
939,in,O
939,the,O
939,Offshore,O
939,Dedicated,O
939,Centre,O
939,(,O
939,ODC,O
939,),O
939,room,O
939,located,O
939,on,O
939,the,O
939,ninth,O
939,floor,O
939,of,O
939,a,O
939,building,O
939,on,O
939,the,O
939,campus,O
939,around,O
939,8,O
939,.,O
940,30pm,O
940,on,O
940,Sunday,O
940,.,O
941,SC,ORGANIZATION
941,order,O
941,on,O
941,citizenship,O
941,to,O
941,Chakmas,O
941,and,O
941,Hajongs,O
941,not,O
941,implementable,O
941,:,O
941,Kiren,PERSON
941,Rijiju,PERSON
941,Union,O
941,Minister,O
941,Kiren,PERSON
941,Rijiju,PERSON
941,on,O
941,Tuesday,O
941,stated,O
941,that,O
941,the,O
941,Supreme,ORGANIZATION
941,Court,ORGANIZATION
941,order,O
941,directing,O
941,the,O
941,government,O
941,to,O
941,grant,O
941,citizenship,O
941,to,O
941,Chakma,O
941,and,O
941,Hajong,O
941,refugees,O
941,in,O
941,Arunachal,LOCATION
941,Pradesh,LOCATION
941,is,O
941,not,O
941,implementable,O
941,.,O
942,Rijijus,PERSON
942,comment,O
942,came,O
942,a,O
942,week,O
942,after,O
942,Union,O
942,Home,O
942,Ministry,O
942,cleared,O
942,the,O
942,decks,O
942,for,O
942,citizenship,O
942,to,O
942,Chakma,O
942,and,O
942,Hajong,O
942,refugees,O
942,of,O
942,East,LOCATION
942,Pakistan,LOCATION
942,origin,O
942,on,O
942,the,O
942,basis,O
942,of,O
942,the,O
942,Supreme,ORGANIZATION
942,Court,ORGANIZATION
942,directive,O
942,.,O
943,Rijiju,PERSON
943,had,O
943,earlier,O
943,said,O
943,that,O
943,the,O
943,Centre,O
943,will,O
943,urge,O
943,the,O
943,Supreme,ORGANIZATION
943,Court,ORGANIZATION
943,to,O
943,modify,O
943,its,O
943,order,O
943,of,O
943,granting,O
943,citizenship,O
943,to,O
943,the,O
943,Hajong,O
943,and,O
943,Chakma,O
943,refugees,O
943,and,O
943,ensure,O
943,that,O
943,the,O
943,rights,O
943,of,O
943,the,O
943,native,O
943,Arunachali,O
943,people,O
943,are,O
943,not,O
943,undermined,O
943,.,O
944,Chief,O
944,Minister,O
944,of,O
944,Arunachal,LOCATION
944,Pradesh,LOCATION
944,Pema,PERSON
944,Khandu,PERSON
944,has,O
944,also,O
944,opposed,O
944,the,O
944,idea,O
944,of,O
944,granting,O
944,citizenship,O
944,to,O
944,Chakma,O
944,and,O
944,Hajong,O
944,refugees,O
944,who,O
944,migrated,O
944,to,O
944,India,LOCATION
944,from,O
944,the,O
944,erstwhile,O
944,East,LOCATION
944,Pakistan,LOCATION
944,about,O
944,five,O
944,decades,O
944,back,O
944,.,O
945,The,O
945,CM,O
945,apprehends,O
945,that,O
945,citizenship,O
945,status,O
945,to,O
945,the,O
945,refugees,O
945,shall,O
945,alter,O
945,the,O
945,demography,O
945,of,O
945,the,O
945,state,O
945,.,O
946,As,O
946,mentioned,O
946,by,O
946,me,O
946,in,O
946,our,O
946,meeting,O
946,recently,O
946,",",O
946,I,O
946,reiterate,O
946,that,O
946,the,O
946,people,O
946,of,O
946,my,O
946,state,O
946,are,O
946,not,O
946,ready,O
946,to,O
946,accept,O
946,any,O
946,infringement,O
946,on,O
946,the,O
946,constitutional,O
946,protection,O
946,bestowed,O
946,on,O
946,the,O
946,tribals,O
946,of,O
946,Arunachal,LOCATION
946,Pradesh,LOCATION
946,and,O
946,want,O
946,to,O
946,ensure,O
946,that,O
946,the,O
946,ethnic,O
946,composition,O
946,and,O
946,the,O
946,special,O
946,rights,O
946,enjoyed,O
946,by,O
946,the,O
946,tribes,O
946,of,O
946,my,O
946,state,O
946,are,O
946,safeguarded,O
946,at,O
946,all,O
946,cost,O
946,",",O
946,Khandu,PERSON
946,had,O
946,said,O
946,in,O
946,a,O
946,letter,O
946,to,O
946,Union,O
946,Minister,O
946,of,O
946,Home,O
946,Affairs,O
946,Rajnath,PERSON
946,Singh,PERSON
946,.,O
947,The,O
947,Arunachal,LOCATION
947,student,O
947,unions,O
947,have,O
947,also,O
947,expressed,O
947,dissatisfaction,O
947,over,O
947,the,O
947,decision,O
947,to,O
947,grant,O
947,citizenship,O
947,to,O
947,the,O
947,refugees,O
947,.,O
948,The,O
948,Centres,O
948,reported,O
948,decision,O
948,to,O
948,grant,O
948,citizenship,O
948,to,O
948,the,O
948,Chakma,O
948,and,O
948,Hajong,O
948,refugees,O
948,in,O
948,our,O
948,state,O
948,is,O
948,very,O
948,unfortunate,O
948,.,O
949,It,O
949,amounts,O
949,to,O
949,treating,O
949,the,O
949,indigenous,O
949,people,O
949,of,O
949,a,O
949,strategic,O
949,frontier,O
949,state,O
949,as,O
949,second,O
949,class,O
949,citizens,O
949,of,O
949,the,O
949,country,O
949,",",O
949,All,O
949,Arunachal,ORGANIZATION
949,Pradesh,ORGANIZATION
949,Students,ORGANIZATION
949,Union,ORGANIZATION
949,(,O
949,AAPSU,ORGANIZATION
949,),O
949,general,O
949,secretary,O
949,Tobom,PERSON
949,Dai,PERSON
949,had,O
949,said,O
949,.,O
950,Chakmas,O
950,and,O
950,Hajongs,O
950,were,O
950,originally,O
950,inhabitants,O
950,of,O
950,Chittagong,LOCATION
950,Hill,LOCATION
950,Tracts,LOCATION
950,",",O
950,which,O
950,at,O
950,present,O
950,is,O
950,in,O
950,Bangladesh,LOCATION
950,",",O
950,who,O
950,migrated,O
950,to,O
950,India,LOCATION
950,through,O
950,the,O
950,Lushai,LOCATION
950,Hill,LOCATION
950,district,O
950,of,O
950,Assam,LOCATION
950,",",O
950,an,O
950,area,O
950,that,O
950,is,O
950,presently,O
950,in,O
950,Mizoram,LOCATION
950,.,O
951,Man,O
951,of,O
951,Steel,O
951,',O
951,Hemant,PERSON
951,Gupta,PERSON
951,scales,O
951,Mount,LOCATION
951,Everest,LOCATION
951,JAMSHEDPUR,LOCATION
951,:,O
951,Tata,ORGANIZATION
951,Steel,ORGANIZATION
951,employee,O
951,Hemant,PERSON
951,Gupta,PERSON
951,",",O
951,who,O
951,was,O
951,steadily,O
951,progressing,O
951,towards,O
951,the,O
951,summit,O
951,in,O
951,his,O
951,Everest,LOCATION
951,expedition,O
951,",",O
951,has,O
951,conquered,O
951,Mount,LOCATION
951,Everest,LOCATION
951,this,O
951,morning,O
951,.,O
952,The,O
952,27,O
952,year,O
952,old,O
952,Hemant,PERSON
952,completed,O
952,his,O
952,B,O
952,Tech,O
952,in,O
952,Metallurgical,O
952,Eng,O
952,Material,O
952,Science,O
952,from,O
952,IIT,ORGANIZATION
952,Bombay,LOCATION
952,in,O
952,2011,O
952,and,O
952,joined,O
952,Tata,ORGANIZATION
952,Steel,ORGANIZATION
952,as,O
952,a,O
952,management,O
952,trainee,O
952,in,O
952,Tata,ORGANIZATION
952,Steel,ORGANIZATION
952,'s,O
952,new,O
952,plant,O
952,in,O
952,Kalinganagar,LOCATION
952,",",O
952,Orissa,LOCATION
952,.,O
953,As,O
953,a,O
953,MT,O
953,",",O
953,he,O
953,had,O
953,undertaken,O
953,TSAF,O
953,Outdoor,O
953,Leadership,O
953,Course,O
953,in,O
953,Uttarkashi,LOCATION
953,Himalaya,LOCATION
953,.,O
954,His,O
954,first,O
954,tryst,O
954,with,O
954,adventure,O
954,came,O
954,through,O
954,his,O
954,successfully,O
954,completing,O
954,the,O
954,one,O
954,month,O
954,Basic,O
954,Mountaineering,O
954,Course,O
954,from,O
954,the,O
954,National,ORGANIZATION
954,Mountaineering,ORGANIZATION
954,Institute,ORGANIZATION
954,in,O
954,Manali,LOCATION
954,.,O
955,TSAF,ORGANIZATION
955,then,O
955,included,O
955,him,O
955,in,O
955,the,O
955,TSAF,O
955,organized,O
955,Chamser,LOCATION
955,Kangri,LOCATION
955,Expedition,O
955,in,O
955,which,O
955,he,O
955,reached,O
955,upto,O
955,"21,100",O
955,feet,O
955,.,O
956,His,O
956,love,O
956,for,O
956,adventure,O
956,made,O
956,him,O
956,join,O
956,the,O
956,Adventure,O
956,Programme,O
956,Dept,O
956,in,O
956,September,O
956,2013,O
956,.,O
957,Since,O
957,then,O
957,he,O
957,has,O
957,climbed,O
957,Mt,LOCATION
957,Aconcagua,LOCATION
957,(,O
957,"22,860",O
957,ft,O
957,),O
957,highest,O
957,peak,O
957,of,O
957,America,LOCATION
957,(,O
957,one,O
957,of,O
957,the,O
957,seven,O
957,summits,O
957,),O
957,in,O
957,2015,O
957,",",O
957,Mt,LOCATION
957,Bhagirathi,LOCATION
957,II,LOCATION
957,(,O
957,"21,310",O
957,ft,O
957,),O
957,in,O
957,Gangotri,LOCATION
957,region,O
957,",",O
957,Climbed,O
957,Island,LOCATION
957,Peak,LOCATION
957,(,O
957,"20,400",O
957,ft,O
957,),O
957,in,O
957,Nepal,LOCATION
957,",",O
957,Mt,LOCATION
957,Kanamo,LOCATION
957,(,O
957,"19,600ft",O
957,),O
957,in,O
957,Spiti,LOCATION
957,Valley,LOCATION
957,.,O
958,Payo,PERSON
958,Murmu,PERSON
958,",",O
958,another,O
958,employee,O
958,of,O
958,Tata,ORGANIZATION
958,Steel,ORGANIZATION
958,",",O
958,who,O
958,was,O
958,also,O
958,on,O
958,this,O
958,expedition,O
958,with,O
958,Hemant,PERSON
958,was,O
958,not,O
958,able,O
958,to,O
958,make,O
958,the,O
958,final,O
958,attempt,O
958,towards,O
958,the,O
958,summit,O
958,due,O
958,to,O
958,inclement,O
958,weather,O
958,.,O
959,Both,O
959,the,O
959,mountaineers,O
959,are,O
959,expected,O
959,to,O
959,be,O
959,back,O
959,at,O
959,base,O
959,camp,O
959,by,O
959,Monday,O
959,.,O
960,At,O
960,the,O
960,start,O
960,of,O
960,the,O
960,expedition,O
960,",",O
960,Bachendri,PERSON
960,Pal,PERSON
960,",",O
960,Chief,O
960,Adventure,O
960,Programme,O
960,",",O
960,Tata,ORGANIZATION
960,Steel,ORGANIZATION
960,had,O
960,said,O
960,",",O
960,``,O
960,Everest,LOCATION
960,has,O
960,always,O
960,represented,O
960,the,O
960,epitome,O
960,of,O
960,challenge,O
960,of,O
960,human,O
960,endeavor,O
960,",",O
960,of,O
960,leadership,O
960,",",O
960,of,O
960,knowing,O
960,one,O
960,'s,O
960,strengths,O
960,and,O
960,weaknesses,O
960,",",O
960,of,O
960,being,O
960,humble,O
960,in,O
960,one,O
960,'s,O
960,approach,O
960,and,O
960,of,O
960,testing,O
960,one,O
960,'s,O
960,capabilities,O
960,'',O
960,.,O
961,Kripashankar,O
961,DA,O
961,case,O
961,:,O
961,HC,ORGANIZATION
961,gives,O
961,govt,O
961,2,O
961,weeks,O
961,to,O
961,file,O
961,probe,O
961,report,O
961,The,O
961,Bombay,ORGANIZATION
961,High,ORGANIZATION
961,Court,ORGANIZATION
961,on,O
961,Monday,O
961,gave,O
961,Maharashtra,LOCATION
961,government,O
961,last,O
961,chance,O
961,to,O
961,file,O
961,a,O
961,report,O
961,on,O
961,its,O
961,probe,O
961,in,O
961,the,O
961,alleged,O
961,disproportionate,O
961,assets,O
961,case,O
961,against,O
961,former,O
961,Mumbai,LOCATION
961,Congress,ORGANIZATION
961,chief,O
961,Kripashankar,PERSON
961,Singh,PERSON
961,.,O
962,A,O
962,division,O
962,bench,O
962,of,O
962,justices,O
962,R,PERSON
962,V,PERSON
962,More,PERSON
962,and,O
962,Shalini,PERSON
962,Phansalkar,PERSON
962,Joshi,PERSON
962,took,O
962,strong,O
962,exception,O
962,to,O
962,government,O
962,not,O
962,filing,O
962,its,O
962,report,O
962,despite,O
962,several,O
962,directions,O
962,to,O
962,do,O
962,so,O
962,since,O
962,October,O
962,last,O
962,year,O
962,.,O
963,The,O
963,first,O
963,order,O
963,asking,O
963,you,O
963,(,O
963,government,O
963,),O
963,to,O
963,file,O
963,report,O
963,on,O
963,the,O
963,probe,O
963,was,O
963,given,O
963,on,O
963,October,O
963,12,O
963,.,O
964,Since,O
964,then,O
964,you,O
964,have,O
964,just,O
964,been,O
964,seeking,O
964,time,O
964,.,O
965,Now,O
965,we,O
965,are,O
965,giving,O
965,you,O
965,two,O
965,weeks,O
965,more,O
965,.,O
966,This,O
966,is,O
966,the,O
966,last,O
966,chance,O
966,",",O
966,Justice,O
966,More,PERSON
966,said,O
966,.,O
967,The,O
967,bench,O
967,was,O
967,hearing,O
967,a,O
967,petition,O
967,filed,O
967,by,O
967,activist,O
967,Tulsidas,PERSON
967,Nair,PERSON
967,seeking,O
967,CBI,ORGANIZATION
967,probe,O
967,against,O
967,Singh,PERSON
967,while,O
967,claiming,O
967,that,O
967,state,O
967,machinery,O
967,has,O
967,not,O
967,done,O
967,proper,O
967,probe,O
967,in,O
967,the,O
967,case,O
967,.,O
968,In,O
968,2013,O
968,",",O
968,a,O
968,special,O
968,investigation,O
968,team,O
968,of,O
968,Economic,O
968,Offences,O
968,Wing,O
968,of,O
968,the,O
968,city,O
968,police,O
968,had,O
968,registered,O
968,an,O
968,FIR,O
968,against,O
968,Singh,PERSON
968,for,O
968,allegedly,O
968,amassing,O
968,wealth,O
968,disproportionate,O
968,to,O
968,his,O
968,known,O
968,source,O
968,of,O
968,income,O
968,",",O
968,following,O
968,the,O
968,high,O
968,courts,O
968,directions,O
968,.,O
969,Of,O
969,30,O
969,",",O
969,just,O
969,1,O
969,hospital,O
969,legal,O
969,in,O
969,Mhaisal,LOCATION
969,SANGLI/MIRAJ,LOCATION
969,:,O
969,Barring,O
969,a,O
969,single,O
969,hospital,O
969,",",O
969,all,O
969,other,O
969,29,O
969,clinical,O
969,establishments,O
969,in,O
969,Mhaisal,LOCATION
969,village,O
969,are,O
969,unregistered,O
969,and,O
969,have,O
969,been,O
969,running,O
969,illegally,O
969,for,O
969,last,O
969,many,O
969,years,O
969,.,O
970,Besides,O
970,",",O
970,a,O
970,majority,O
970,of,O
970,the,O
970,306,O
970,clinical,O
970,establishments,O
970,in,O
970,the,O
970,rural,O
970,parts,O
970,of,O
970,Miraj,LOCATION
970,taluka,O
970,",",O
970,which,O
970,also,O
970,includes,O
970,Mhaisal,LOCATION
970,village,O
970,",",O
970,are,O
970,also,O
970,illegal,O
970,.,O
971,This,O
971,was,O
971,revealed,O
971,by,O
971,a,O
971,member,O
971,of,O
971,the,O
971,patient,O
971,welfare,O
971,committee,O
971,at,O
971,the,O
971,Mhaisal,LOCATION
971,primary,O
971,health,O
971,centre,O
971,(,O
971,PHC,O
971,),O
971,on,O
971,Wednesday,O
971,.,O
972,Among,O
972,the,O
972,illegal,O
972,clinical,O
972,establishments,O
972,in,O
972,Mhaisal,LOCATION
972,",",O
972,25,O
972,are,O
972,clinics,O
972,while,O
972,the,O
972,four,O
972,are,O
972,hospitals,O
972,.,O
973,Surprisingly,O
973,",",O
973,the,O
973,Mhaisal,ORGANIZATION
973,PHC,ORGANIZATION
973,is,O
973,just,O
973,a,O
973,walking,O
973,distance,O
973,from,O
973,homeopath,O
973,Babasaheb,ORGANIZATION
973,Khidrapure,ORGANIZATION
973,hospital,ORGANIZATION
973,.,O
974,Khidrapure,PERSON
974,has,O
974,been,O
974,arrested,O
974,in,O
974,the,O
974,abortion,O
974,racket,O
974,of,O
974,Sangli,LOCATION
974,.,O
975,Ashok,PERSON
975,Wadar,PERSON
975,",",O
975,a,O
975,member,O
975,of,O
975,the,O
975,patient,O
975,welfare,O
975,committee,O
975,at,O
975,the,O
975,state,O
975,run,O
975,PHC,ORGANIZATION
975,in,O
975,Mhaisal,LOCATION
975,village,O
975,",",O
975,said,O
975,",",O
975,We,O
975,knew,O
975,about,O
975,this,O
975,(,O
975,illegal,O
975,clinical,O
975,establishments,O
975,),O
975,for,O
975,many,O
975,years,O
975,.,O
976,The,O
976,staff,O
976,at,O
976,the,O
976,PHC,ORGANIZATION
976,conducts,O
976,audit,O
976,of,O
976,these,O
976,clinics,O
976,and,O
976,hospital,O
976,every,O
976,year,O
976,.,O
977,And,O
977,the,O
977,report,O
977,is,O
977,given,O
977,to,O
977,higher,O
977,authorities,O
977,",",O
977,including,O
977,taluka,O
977,health,O
977,officer,O
977,(,O
977,THO,O
977,),O
977,and,O
977,district,O
977,health,O
977,officer,O
977,(,O
977,DHO,O
977,),O
977,",",O
977,every,O
977,year,O
977,.,O
978,We,O
978,dont,O
978,know,O
978,why,O
978,they,O
978,haven,O
978,initiated,O
978,any,O
978,action,O
978,against,O
978,these,O
978,clinics,O
978,and,O
978,hospitals,O
978,all,O
978,these,O
978,years,O
978,.,O
979,When,O
979,contacted,O
979,",",O
979,V,PERSON
979,P,PERSON
979,Sawant,PERSON
979,",",O
979,taluka,O
979,health,O
979,officer,O
979,",",O
979,Miraj,LOCATION
979,",",O
979,said,O
979,",",O
979,Among,O
979,the,O
979,306,O
